Datacode,Rectype,RecYear,monthday,Watershed,fireFrequency,LastFire,LastWildfire,Species,CensusReplicate,GalledStems,SampledStems
cgp01,1,1991,,010b,10,6,,ceanothus,1,12,100
cgp01,1,1991,,010b,10,6,,ceanothus,2,18,100
cgp01,1,1991,,010b,10,6,,ceanothus,3,8,100
cgp01,1,1991,,010b,10,6,,ceanothus,4,6,100
cgp01,1,1991,,010b,10,6,,ceanothus,5,7,100
cgp01,1,1991,,010b,10,6,,ceanothus,6,8,100
cgp01,1,1991,,010b,10,6,,ceanothus,7,3,100
cgp01,1,1991,,010b,10,6,,ceanothus,8,23,100
cgp01,1,1991,,010b,10,6,,ceanothus,9,16,100
cgp01,1,1991,,010b,10,6,,ceanothus,10,22,100
cgp01,1,1991,,010b,10,6,,ceanothus,11,11,100
cgp01,1,1991,,010b,10,6,,ceanothus,12,6,100
cgp01,1,1991,,010b,10,6,,ceanothus,13,5,100
cgp01,1,1991,,010b,10,6,,ceanothus,14,9,100
cgp01,1,1991,,010b,10,6,,ceanothus,15,12,100
cgp01,1,1991,,010b,10,6,,solidago,1,30,120
cgp01,1,1991,,010b,10,6,,solidago,2,3,200
cgp01,1,1991,,010b,10,6,,solidago,3,14,169
cgp01,1,1991,,010b,10,6,,solidago,4,0,25
cgp01,1,1991,,010b,10,6,,solidago,5,0,95
cgp01,1,1991,,010b,10,6,,solidago,6,60,200
cgp01,1,1991,,010b,10,6,,solidago,7,6,100
cgp01,1,1991,,010b,10,6,,solidago,8,68,163
cgp01,1,1991,,010b,10,6,,solidago,9,68,200
cgp01,1,1991,,010b,10,6,,solidago,10,13,55
cgp01,1,1991,,010b,10,6,,solidago,11,2,91
cgp01,1,1991,,010b,10,6,,solidago,12,6,200
cgp01,1,1991,,010b,10,6,,solidago,13,30,113
cgp01,1,1991,,010b,10,6,,solidago,14,30,115
cgp01,1,1991,,010b,10,6,,solidago,15,72,200
cgp01,1,1991,,010b,10,6,,solidago,16,76,200
cgp01,1,1991,,010b,10,6,,solidago,17,10,200
cgp01,1,1991,,010b,10,6,,solidago,18,3,200
cgp01,1,1991,,010b,10,6,,vernonia,1,10,50
cgp01,1,1991,,010b,10,6,,vernonia,2,9,50
cgp01,1,1991,,010b,10,6,,vernonia,3,9,50
cgp01,1,1991,,010b,10,6,,vernonia,4,14,50
cgp01,1,1991,,010c,10,1,1,ceanothus,1,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,2,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,3,1,100
cgp01,1,1991,,010c,10,1,1,ceanothus,4,2,100
cgp01,1,1991,,010c,10,1,1,ceanothus,5,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,6,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,7,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,8,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,9,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,10,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,11,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,12,6,100
cgp01,1,1991,,010c,10,1,1,ceanothus,13,0,100
cgp01,1,1991,,010c,10,1,1,ceanothus,14,1,100
cgp01,1,1991,,010c,10,1,1,ceanothus,15,0,100
cgp01,1,1991,,010c,10,1,1,solidago,1,1,200
cgp01,1,1991,,010c,10,1,1,solidago,2,0,180
cgp01,1,1991,,010c,10,1,1,solidago,3,1,200
cgp01,1,1991,,010c,10,1,1,solidago,4,1,200
cgp01,1,1991,,010c,10,1,1,solidago,5,1,200
cgp01,1,1991,,010c,10,1,1,solidago,6,1,200
cgp01,1,1991,,010c,10,1,1,solidago,7,3,200
cgp01,1,1991,,010c,10,1,1,solidago,8,0,200
cgp01,1,1991,,010c,10,1,1,solidago,9,1,200
cgp01,1,1991,,010c,10,1,1,solidago,10,1,200
cgp01,1,1991,,010c,10,1,1,solidago,11,2,200
cgp01,1,1991,,010c,10,1,1,solidago,12,2,200
cgp01,1,1991,,010c,10,1,1,solidago,13,3,200
cgp01,1,1991,,004f,4,1,1,vernonia,3,6,50
cgp01,1,1991,,004f,4,1,1,vernonia,4,4,50
cgp01,1,1991,,020a,20,12,,ceanothus,1,10,100
cgp01,1,1991,,020a,20,12,,ceanothus,2,11,100
cgp01,1,1991,,020a,20,12,,ceanothus,3,7,100
cgp01,1,1991,,020a,20,12,,ceanothus,4,14,100
cgp01,1,1991,,020a,20,12,,ceanothus,5,11,100
cgp01,1,1991,,020a,20,12,,ceanothus,6,15,100
cgp01,1,1991,,020a,20,12,,ceanothus,7,14,100
cgp01,1,1991,,020a,20,12,,ceanothus,8,6,100
cgp01,1,1991,,020a,20,12,,ceanothus,9,13,100
cgp01,1,1991,,020a,20,12,,ceanothus,10,15,100
cgp01,1,1991,,020a,20,12,,ceanothus,11,9,100
cgp01,1,1991,,020a,20,12,,ceanothus,12,19,100
cgp01,1,1991,,020a,20,12,,ceanothus,13,14,100
cgp01,1,1991,,020a,20,12,,ceanothus,14,11,100
cgp01,1,1991,,020a,20,12,,ceanothus,15,13,100
cgp01,1,1991,,020a,20,12,,solidago,1,31,173
cgp01,1,1991,,020a,20,12,,solidago,2,15,200
cgp01,1,1991,,020a,20,12,,solidago,3,47,200
cgp01,1,1991,,020a,20,12,,solidago,4,33,200
cgp01,1,1991,,020a,20,12,,solidago,5,9,58
cgp01,1,1991,,020a,20,12,,solidago,6,25,186
cgp01,1,1991,,020a,20,12,,solidago,7,57,200
cgp01,1,1991,,020a,20,12,,solidago,8,72,200
cgp01,1,1991,,020a,20,12,,solidago,9,46,200
cgp01,1,1991,,020a,20,12,,solidago,10,20,99
cgp01,1,1991,,020a,20,12,,solidago,11,8,115
cgp01,1,1991,,020a,20,12,,solidago,12,22,200
cgp01,1,1991,,020a,20,12,,solidago,13,26,143
cgp01,1,1991,,020a,20,12,,solidago,14,30,200
cgp01,1,1991,,020a,20,12,,solidago,15,7,200
cgp01,1,1991,,020a,20,12,,solidago,16,20,110
cgp01,1,1991,,020a,20,12,,solidago,17,24,200
cgp01,1,1991,,020a,20,12,,solidago,18,6,200
cgp01,1,1991,,020a,20,12,,vernonia,1,3,50
cgp01,1,1991,,020a,20,12,,vernonia,2,4,50
cgp01,1,1991,,020a,20,12,,vernonia,3,11,50
cgp01,1,1991,,020a,20,12,,vernonia,4,13,50
cgp01,1,1991,,020b,20,17,1,ceanothus,1,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,2,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,3,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,4,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,5,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,6,2,100
cgp01,1,1991,,020b,20,17,1,ceanothus,7,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,8,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,9,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,10,2,100
cgp01,1,1991,,020b,20,17,1,ceanothus,11,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,12,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,13,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,14,0,100
cgp01,1,1991,,020b,20,17,1,ceanothus,15,1,100
cgp01,1,1991,,020b,20,17,1,solidago,1,1,200
cgp01,1,1991,,020b,20,17,1,solidago,2,0,177
cgp01,1,1991,,020b,20,17,1,solidago,3,0,200
cgp01,1,1991,,020b,20,17,1,solidago,4,0,200
cgp01,1,1991,,020b,20,17,1,solidago,5,0,200
cgp01,1,1991,,020b,20,17,1,solidago,6,0,200
cgp01,1,1991,,020b,20,17,1,solidago,7,0,200
cgp01,1,1991,,020b,20,17,1,solidago,8,0,200
cgp01,1,1991,,020b,20,17,1,solidago,9,0,200
cgp01,1,1991,,020b,20,17,1,solidago,10,0,200
cgp01,1,1991,,020b,20,17,1,solidago,11,0,200
cgp01,1,1991,,020b,20,17,1,solidago,12,1,200
cgp01,1,1991,,020b,20,17,1,solidago,13,1,200
cgp01,1,1991,,020b,20,17,1,solidago,14,4,200
cgp01,1,1991,,020b,20,17,1,solidago,15,4,200
cgp01,1,1991,,020b,20,17,1,solidago,16,4,200
cgp01,1,1991,,020b,20,17,1,solidago,17,2,200
cgp01,1,1991,,020b,20,17,1,solidago,18,0,200
cgp01,1,1991,,020b,20,17,1,vernonia,1,7,50
cgp01,1,1991,,020b,20,17,1,vernonia,2,6,50
cgp01,1,1991,,020b,20,17,1,vernonia,3,3,50
cgp01,1,1991,,020b,20,17,1,vernonia,4,6,50
cgp01,1,1993,,001a,1,1,,ceanothu,1,3,100
cgp01,1,1993,,001a,1,1,,ceanothu,2,2,100
cgp01,1,1993,,001a,1,1,,ceanothu,3,2,100
cgp01,1,1993,,001a,1,1,,ceanothu,4,13,100
cgp01,1,1993,,001a,1,1,,ceanothu,5,15,100
cgp01,1,1993,,001a,1,1,,ceanothu,6,18,100
cgp01,1,1993,,001a,1,1,,ceanothu,7,7,100
cgp01,1,1993,,001a,1,1,,ceanothu,8,3,100
cgp01,1,1993,,001a,1,1,,ceanothu,9,2,100
cgp01,1,1993,,001a,1,1,,ceanothu,10,8,100
cgp01,1,1993,,001a,1,1,,solidago,1,0,100
cgp01,1,1993,,001a,1,1,,solidago,2,0,100
cgp01,1,1993,,001a,1,1,,solidago,3,8,100
cgp01,1,1993,,001a,1,1,,solidago,4,2,51
cgp01,1,1993,,001a,1,1,,solidago,5,0,100
cgp01,1,1993,,001a,1,1,,solidago,6,1,100
cgp01,1,1993,,001a,1,1,,solidago,7,0,100
cgp01,1,1993,,001a,1,1,,solidago,8,1,100
cgp01,1,1993,,001a,1,1,,solidago,9,0,100
cgp01,1,1993,,001a,1,1,,solidago,10,0,100
cgp01,1,1993,,001b,1,1,,ceanothu,1,6,98
cgp01,1,1993,,001b,1,1,,ceanothu,2,5,100
cgp01,1,1993,,001b,1,1,,ceanothu,3,3,98
cgp01,1,1993,,001b,1,1,,ceanothu,4,7,100
cgp01,1,1993,,001b,1,1,,ceanothu,5,6,98
cgp01,1,1993,,001b,1,1,,ceanothu,6,15,96
cgp01,1,1993,,001b,1,1,,ceanothu,7,4,100
cgp01,1,1993,,001b,1,1,,ceanothu,8,5,100
cgp01,1,1993,,001b,1,1,,ceanothu,9,1,100
cgp01,1,1993,,001b,1,1,,ceanothu,10,6,100
cgp01,1,1993,,001b,1,1,,solidago,1,0,100
cgp01,1,1993,,001b,1,1,,solidago,2,0,100
cgp01,1,1993,,001b,1,1,,solidago,3,0,100
cgp01,1,1993,,001b,1,1,,solidago,4,0,100
cgp01,1,1993,,001b,1,1,,solidago,5,5,100
cgp01,1,1993,,001b,1,1,,solidago,6,0,100
cgp01,1,1993,,001b,1,1,,solidago,7,0,100
cgp01,1,1993,,001b,1,1,,solidago,8,0,100
cgp01,1,1993,,001b,1,1,,solidago,9,0,100
cgp01,1,1993,,001b,1,1,,solidago,10,0,75
cgp01,1,1993,,001c,1,1,,ceanothu,1,5,100
cgp01,1,1993,,001c,1,1,,ceanothu,2,5,100
cgp01,1,1993,,001c,1,1,,ceanothu,3,4,100
cgp01,1,1993,,001c,1,1,,ceanothu,4,3,100
cgp01,1,1993,,001c,1,1,,ceanothu,5,6,100
cgp01,1,1993,,001c,1,1,,ceanothu,6,0,100
cgp01,1,1993,,001c,1,1,,ceanothu,7,0,100
cgp01,1,1993,,001c,1,1,,ceanothu,8,1,100
cgp01,1,1993,,001c,1,1,,ceanothu,9,0,100
cgp01,1,1993,,001c,1,1,,ceanothu,10,7,100
cgp01,1,1993,,001c,1,1,,solidago,1,0,100
cgp01,1,1993,,001c,1,1,,solidago,2,1,91
cgp01,1,1993,,001c,1,1,,solidago,3,2,63
cgp01,1,1993,,001d,1,1,,ceanothu,1,1,100
cgp01,1,1993,,001d,1,1,,ceanothu,2,4,100
cgp01,1,1993,,001d,1,1,,ceanothu,3,2,100
cgp01,1,1993,,001d,1,1,,ceanothu,4,4,100
cgp01,1,1993,,001d,1,1,,ceanothu,5,0,100
cgp01,1,1993,,001d,1,1,,ceanothu,6,1,100
cgp01,1,1993,,001d,1,1,,ceanothu,7,4,100
cgp01,1,1993,,001d,1,1,,ceanothu,8,2,100
cgp01,1,1993,,001d,1,1,,ceanothu,9,0,100
cgp01,1,1993,,001d,1,1,,ceanothu,10,2,100
cgp01,1,1993,,001d,1,1,,solidago,1,0,100
cgp01,1,1993,,001d,1,1,,solidago,2,0,100
cgp01,1,1993,,001d,1,1,,solidago,3,0,100
cgp01,1,1993,,001d,1,1,,solidago,4,0,100
cgp01,1,1993,,001d,1,1,,solidago,5,0,59
cgp01,1,1993,,004a,4,1,,ceanothu,1,16,100
cgp01,1,1993,,004a,4,1,,ceanothu,2,21,100
cgp01,1,1993,,004a,4,1,,ceanothu,3,17,100
cgp01,1,1993,,004a,4,1,,ceanothu,4,21,100
cgp01,1,1993,,004a,4,1,,ceanothu,5,21,100
cgp01,1,1993,,004a,4,1,,ceanothu,6,25,100
cgp01,1,1993,,004a,4,1,,ceanothu,7,14,100
cgp01,1,1993,,004a,4,1,,ceanothu,8,21,100
cgp01,1,1993,,004a,4,1,,ceanothu,9,27,100
cgp01,1,1993,,004a,4,1,,ceanothu,10,16,100
cgp01,1,1993,,004a,4,1,,solidago,1,3,100
cgp01,1,1993,,004a,4,1,,solidago,2,3,100
cgp01,1,1993,,004a,4,1,,solidago,3,3,100
cgp01,1,1993,,004a,4,1,,solidago,4,4,100
cgp01,1,1993,,004a,4,1,,solidago,5,13,100
cgp01,1,1993,,004a,4,1,,solidago,6,7,100
cgp01,1,1993,,004a,4,1,,solidago,7,5,100
cgp01,1,1993,,004a,4,1,,solidago,8,7,100
cgp01,1,1993,,004a,4,1,,solidago,9,6,100
cgp01,1,1993,,004a,4,1,,solidago,10,1,100
cgp01,1,1993,,004d,4,4,3,ceanothu,1,19,90
cgp01,1,1993,,004d,4,4,3,ceanothu,2,32,100
cgp01,1,1993,,004d,4,4,3,ceanothu,3,27,96
cgp01,1,1993,,004d,4,4,3,ceanothu,4,14,97
cgp01,1,1993,,004d,4,4,3,ceanothu,5,24,99
cgp01,1,1993,,004d,4,4,3,ceanothu,6,25,100
cgp01,1,1993,,004d,4,4,3,ceanothu,7,24,100
cgp01,1,1993,,004d,4,4,3,ceanothu,8,25,100
cgp01,1,1993,,004d,4,4,3,ceanothu,9,33,98
cgp01,1,1993,,004d,4,4,3,ceanothu,10,30,100
cgp01,1,1993,,004d,4,4,3,solidago,1,20,100
cgp01,1,1993,,004d,4,4,3,solidago,2,9,100
cgp01,1,1993,,004d,4,4,3,solidago,3,7,100
cgp01,1,1993,,004d,4,4,3,solidago,4,10,100
cgp01,1,1993,,004d,4,4,3,solidago,5,0,100
cgp01,1,1993,,004d,4,4,3,solidago,6,13,100
cgp01,1,1993,,004d,4,4,3,solidago,7,27,100
cgp01,1,1993,,004d,4,4,3,solidago,8,17,100
cgp01,1,1993,,004d,4,4,3,solidago,9,13,100
cgp01,1,1993,,004d,4,4,3,solidago,10,45,100
cgp01,1,1993,,004f,4,3,,ceanothu,1,3,100
cgp01,1,1993,,004f,4,3,,ceanothu,2,4,98
cgp01,1,1993,,004f,4,3,,ceanothu,3,1,96
cgp01,1,1993,,004f,4,3,,ceanothu,4,5,85
cgp01,1,1993,,004f,4,3,,ceanothu,5,12,100
cgp01,1,1993,,004f,4,3,,ceanothu,6,7,100
cgp01,1,1993,,004f,4,3,,ceanothu,7,3,100
cgp01,1,1993,,004f,4,3,,ceanothu,8,4,100
cgp01,1,1993,,004f,4,3,,ceanothu,9,0,100
cgp01,1,1993,,004f,4,3,,ceanothu,10,1,100
cgp01,1,1993,,004f,4,3,,solidago,1,0,100
cgp01,1,1993,,004f,4,3,,solidago,2,0,100
cgp01,1,1993,,004f,4,3,,solidago,3,1,100
cgp01,1,1993,,004f,4,3,,solidago,4,0,100
cgp01,1,1993,,004f,4,3,,solidago,5,1,100
cgp01,1,1993,,004f,4,3,,solidago,6,3,100
cgp01,1,1993,,004f,4,3,,solidago,7,0,100
cgp01,1,1993,,004f,4,3,,solidago,8,1,100
cgp01,1,1993,,004f,4,3,,solidago,9,0,100
cgp01,1,1993,,004f,4,3,,solidago,10,0,100
cgp01,1,1993,,004g,4,2,,ceanothu,1,10,100
cgp01,1,1993,,004g,4,2,,ceanothu,2,10,100
cgp01,1,1993,,004g,4,2,,ceanothu,3,14,100
cgp01,1,1993,,004g,4,2,,ceanothu,4,15,100
cgp01,1,1993,,004g,4,2,,ceanothu,5,6,100
cgp01,1,1993,,004g,4,2,,ceanothu,6,10,100
cgp01,1,1993,,004g,4,2,,ceanothu,7,14,100
cgp01,1,1993,,004g,4,2,,ceanothu,8,4,100
cgp01,1,1993,,004g,4,2,,ceanothu,9,6,100
cgp01,1,1993,,004g,4,2,,ceanothu,10,11,100
cgp01,1,1993,,004g,4,2,,solidago,1,2,100
cgp01,1,1993,,004g,4,2,,solidago,2,0,100
cgp01,1,1993,,004g,4,2,,solidago,3,0,72
cgp01,1,1993,,004g,4,2,,solidago,4,0,100
cgp01,1,1993,,004g,4,2,,solidago,5,0,100
cgp01,1,1993,,004g,4,2,,solidago,6,2,100
cgp01,1,1993,,004g,4,2,,solidago,7,0,100
cgp01,1,1993,,004g,4,2,,solidago,8,0,100
cgp01,1,1993,,004g,4,2,,solidago,9,1,100
cgp01,1,1993,,004g,4,2,,solidago,10,2,100
cgp01,1,1993,,010a,10,3,,ceanothu,1,19,100
cgp01,1,1993,,010a,10,3,,ceanothu,2,8,90
cgp01,1,1993,,010a,10,3,,ceanothu,3,12,100
cgp01,1,1993,,010a,10,3,,ceanothu,4,14,100
cgp01,1,1993,,010a,10,3,,ceanothu,5,20,100
cgp01,1,1993,,010a,10,3,,ceanothu,6,15,100
cgp01,1,1993,,010a,10,3,,ceanothu,7,11,100
cgp01,1,1993,,010a,10,3,,ceanothu,8,7,100
cgp01,1,1993,,010a,10,3,,ceanothu,9,20,100
cgp01,1,1993,,010a,10,3,,ceanothu,10,8,100
cgp01,1,1993,,010a,10,3,,solidago,1,8,100
cgp01,1,1993,,010a,10,3,,solidago,2,4,100
cgp01,1,1993,,010a,10,3,,solidago,3,7,100
cgp01,1,1993,,010a,10,3,,solidago,4,11,100
cgp01,1,1993,,010a,10,3,,solidago,5,2,100
cgp01,1,1993,,010a,10,3,,solidago,6,3,100
cgp01,1,1993,,010a,10,3,,solidago,7,0,100
cgp01,1,1993,,010a,10,3,,solidago,8,0,100
cgp01,1,1993,,010a,10,3,,solidago,9,6,100
cgp01,1,1993,,010a,10,3,,solidago,10,7,100
cgp01,1,1993,,010b,10,8,3,ceanothu,1,34,96
cgp01,1,1993,,010b,10,8,3,ceanothu,2,40,100
cgp01,1,1993,,010b,10,8,3,ceanothu,3,54,100
cgp01,1,1993,,010b,10,8,3,ceanothu,4,66,100
cgp01,1,1993,,010b,10,8,3,ceanothu,5,34,100
cgp01,1,1993,,010b,10,8,3,ceanothu,6,42,100
cgp01,1,1993,,010b,10,8,3,ceanothu,7,31,100
cgp01,1,1993,,010b,10,8,3,ceanothu,8,40,100
cgp01,1,1993,,010b,10,8,3,ceanothu,9,61,100
cgp01,1,1993,,010b,10,8,3,ceanothu,10,52,80
cgp01,1,1993,,010b,10,8,3,solidago,1,18,100
cgp01,1,1993,,010b,10,8,3,solidago,2,19,100
cgp01,1,1993,,010b,10,8,3,solidago,3,11,100
cgp01,1,1993,,010b,10,8,3,solidago,4,0,100
cgp01,1,1993,,010b,10,8,3,solidago,5,0,73
cgp01,1,1993,,010b,10,8,3,solidago,6,13,60
cgp01,1,1993,,010b,10,8,3,solidago,7,11,100
cgp01,1,1993,,010b,10,8,3,solidago,8,12,100
cgp01,1,1993,,010b,10,8,3,solidago,9,18,100
cgp01,1,1993,,010b,10,8,3,solidago,10,0,100
cgp01,1,1993,,010c,10,3,,ceanothu,1,5,86
cgp01,1,1993,,010c,10,3,,ceanothu,2,10,100
cgp01,1,1993,,010c,10,3,,ceanothu,3,15,100
cgp01,1,1993,,010c,10,3,,ceanothu,4,14,99
cgp01,1,1993,,010c,10,3,,ceanothu,5,6,100
cgp01,1,1993,,010c,10,3,,ceanothu,6,14,100
cgp01,1,1993,,010c,10,3,,ceanothu,7,14,100
cgp01,1,1993,,010c,10,3,,ceanothu,8,5,97
cgp01,1,1993,,010c,10,3,,ceanothu,9,11,93
cgp01,1,1993,,010c,10,3,,ceanothu,10,11,90
cgp01,1,1993,,010c,10,3,,solidago,1,47,82
cgp01,1,1993,,010c,10,3,,solidago,2,28,100
cgp01,1,1993,,010c,10,3,,solidago,3,13,87
cgp01,1,1993,,010c,10,3,,solidago,4,19,100
cgp01,1,1993,,010c,10,3,,solidago,5,5,100
cgp01,1,1993,,010c,10,3,,solidago,6,8,100
cgp01,1,1993,,010c,10,3,,solidago,7,7,100
cgp01,1,1993,,010c,10,3,,solidago,8,11,100
cgp01,1,1993,,010c,10,3,,solidago,9,17,100
cgp01,1,1993,,010c,10,3,,solidago,10,33,100
cgp01,1,1993,,010d,10,8,3,ceanothu,1,5,100
cgp01,1,1993,,010d,10,8,3,ceanothu,2,7,100
cgp01,1,1993,,010d,10,8,3,ceanothu,3,6,100
cgp01,1,1993,,010d,10,8,3,ceanothu,4,7,100
cgp01,1,1993,,010d,10,8,3,ceanothu,5,8,100
cgp01,1,1993,,010d,10,8,3,ceanothu,6,8,100
cgp01,1,1993,,010d,10,8,3,ceanothu,7,15,100
cgp01,1,1993,,010d,10,8,3,ceanothu,8,19,100
cgp01,1,1993,,010d,10,8,3,ceanothu,9,8,100
cgp01,1,1993,,010d,10,8,3,ceanothu,10,10,100
cgp01,1,1993,,010d,10,8,3,solidago,1,25,100
cgp01,1,1993,,010d,10,8,3,solidago,2,16,100
cgp01,1,1993,,010d,10,8,3,solidago,3,9,100
cgp01,1,1993,,010d,10,8,3,solidago,4,2,100
cgp01,1,1993,,010d,10,8,3,solidago,5,25,100
cgp01,1,1993,,010d,10,8,3,solidago,6,13,100
cgp01,1,1993,,010d,10,8,3,solidago,7,11,100
cgp01,1,1993,,010d,10,8,3,solidago,8,19,100
cgp01,1,1993,,010d,10,8,3,solidago,9,12,100
cgp01,1,1993,,010d,10,8,3,solidago,10,2,100
cgp01,1,1993,,020a,20,14,,ceanothu,1,38,100
cgp01,1,1993,,020a,20,14,,ceanothu,2,29,100
cgp01,1,1993,,020a,20,14,,ceanothu,3,64,138
cgp01,1,1993,,020a,20,14,,ceanothu,4,28,89
cgp01,1,1993,,020a,20,14,,ceanothu,5,35,93
cgp01,1,1993,,020a,20,14,,ceanothu,6,36,97
cgp01,1,1993,,020a,20,14,,ceanothu,7,24,100
cgp01,1,1993,,020a,20,14,,ceanothu,8,34,100
cgp01,1,1993,,020a,20,14,,ceanothu,9,26,96
cgp01,1,1993,,020a,20,14,,ceanothu,10,27,90
cgp01,1,1993,,020a,20,14,,solidago,1,44,100
cgp01,1,1993,,020a,20,14,,solidago,2,6,73
cgp01,1,1993,,020a,20,14,,solidago,3,15,100
cgp01,1,1993,,020a,20,14,,solidago,4,24,100
cgp01,1,1993,,020a,20,14,,solidago,5,19,100
cgp01,1,1993,,020a,20,14,,solidago,6,17,100
cgp01,1,1993,,020a,20,14,,solidago,7,4,100
cgp01,1,1993,,020a,20,14,,solidago,8,5,100
cgp01,1,1993,,020a,20,14,,solidago,9,1,100
cgp01,1,1993,,020a,20,14,,solidago,10,8,100
cgp01,1,1993,,020b,20,18,3,ceanothu,1,11,100
cgp01,1,1993,,020b,20,18,3,ceanothu,2,8,100
cgp01,1,1993,,020b,20,18,3,ceanothu,3,8,100
cgp01,1,1993,,020b,20,18,3,ceanothu,4,15,100
cgp01,1,1993,,020b,20,18,3,ceanothu,5,22,100
cgp01,1,1993,,020b,20,18,3,ceanothu,6,8,90
cgp01,1,1993,,020b,20,18,3,ceanothu,7,5,100
cgp01,1,1993,,020b,20,18,3,ceanothu,8,12,100
cgp01,1,1993,,020b,20,18,3,ceanothu,9,12,100
cgp01,1,1993,,020b,20,18,3,ceanothu,10,6,100
cgp01,1,1993,,020b,20,18,3,solidago,1,4,100
cgp01,1,1993,,020b,20,18,3,solidago,2,0,100
cgp01,1,1993,,020b,20,18,3,solidago,3,7,100
cgp01,1,1993,,020b,20,18,3,solidago,4,6,100
cgp01,1,1993,,020b,20,18,3,solidago,5,0,100
cgp01,1,1993,,020b,20,18,3,solidago,6,8,100
cgp01,1,1993,,020b,20,18,3,solidago,7,1,100
cgp01,1,1993,,020b,20,18,3,solidago,8,9,100
cgp01,1,1993,,020b,20,18,3,solidago,9,22,100
cgp01,1,1993,,020b,20,18,3,solidago,10,7,100
cgp01,1,1993,,020c,20,14,3,ceanothu,1,12,100
cgp01,1,1993,,020c,20,14,3,ceanothu,2,9,100
cgp01,1,1993,,020c,20,14,3,ceanothu,3,14,100
cgp01,1,1993,,020c,20,14,3,solidago,1,1,100
cgp01,1,1993,,020c,20,14,3,solidago,2,2,100
cgp01,1,1993,,020c,20,14,3,solidago,3,1,100
cgp01,1,1993,,020c,20,14,3,solidago,4,5,100
cgp01,1,1993,,020c,20,14,3,solidago,5,0,100
cgp01,1,1993,,020c,20,14,3,solidago,6,4,100
cgp01,1,1993,,020c,20,14,3,solidago,7,3,100
cgp01,1,1993,,020c,20,14,3,solidago,8,19,100
cgp01,1,1993,,020c,20,14,3,solidago,9,0,100
cgp01,1,1993,,020c,20,14,3,solidago,10,3,100
cgp01,1,1993,,020d,20,14,3,ceanothu,1,21,100
cgp01,1,1993,,020d,20,14,3,ceanothu,2,19,100
cgp01,1,1993,,020d,20,14,3,ceanothu,3,12,100
cgp01,1,1993,,020d,20,14,3,ceanothu,4,9,100
cgp01,1,1993,,020d,20,14,3,ceanothu,5,16,100
cgp01,1,1993,,020d,20,14,3,ceanothu,6,13,100
cgp01,1,1993,,020d,20,14,3,ceanothu,7,9,100
cgp01,1,1993,,020d,20,14,3,ceanothu,8,10,100
cgp01,1,1993,,020d,20,14,3,ceanothu,9,7,100
cgp01,1,1993,,020d,20,14,3,ceanothu,10,7,100
cgp01,1,1993,,020d,20,14,3,solidago,1,0,100
cgp01,1,1993,,020d,20,14,3,solidago,2,10,100
cgp01,1,1993,,020d,20,14,3,solidago,3,6,96
cgp01,1,1993,,020d,20,14,3,solidago,4,2,100
cgp01,1,1993,,020d,20,14,3,solidago,5,17,100
cgp01,1,1993,,020d,20,14,3,solidago,6,8,100
cgp01,1,1993,,020d,20,14,3,solidago,7,18,100
cgp01,1,1993,,020d,20,14,3,solidago,8,3,100
cgp01,1,1993,,020d,20,14,3,solidago,9,8,100
cgp01,1,1993,,020d,20,14,3,solidago,10,14,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,1,6,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,2,13,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,3,18,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,4,14,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,5,19,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,6,12,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,7,17,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,8,5,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,9,10,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,10,9,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,11,2,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,12,5,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,13,5,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,14,6,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,15,4,100
